Member_number,Date,productId,items,productName,price,gross_sales
1819,2015-11-11,1,3,tropical fruit,7.803532318,23.410596954
4760,2015-04-02,1,3,tropical fruit,7.803532318,23.410596954
2517,2015-03-22,1,3,tropical fruit,7.803532318,23.410596954
1051,2015-11-10,1,1,tropical fruit,7.803532318,7.803532318
2816,2015-10-01,1,1,tropical fruit,7.803532318,7.803532318
4529,2015-01-03,1,1,tropical fruit,7.803532318,7.803532318
3489,2015-09-01,1,2,tropical fruit,7.803532318,15.607064636
3806,2015-03-15,1,3,tropical fruit,7.803532318,23.410596954
2233,2014-04-24,1,3,tropical fruit,7.803532318,23.410596954
1447,2014-06-05,1,3,tropical fruit,7.803532318,23.410596954
2186,2014-04-12,1,3,tropical fruit,7.803532318,23.410596954
3194,2014-07-26,1,3,tropical fruit,7.803532318,23.410596954
2337,2014-04-03,1,1,tropical fruit,7.803532318,7.803532318
2352,2014-03-27,1,3,tropical fruit,7.803532318,23.410596954
1136,2014-09-28,1,2,tropical fruit,7.803532318,15.607064636
2803,2014-07-03,1,1,tropical fruit,7.803532318,7.803532318
1043,2014-03-14,1,2,tropical fruit,7.803532318,15.607064636
3297,2014-03-30,1,3,tropical fruit,7.803532318,23.410596954
3109,2014-10-14,1,2,tropical fruit,7.803532318,15.607064636
2079,2014-11-04,1,1,tropical fruit,7.803532318,7.803532318
1141,2014-04-08,1,1,tropical fruit,7.803532318,7.803532318
1585,2014-09-17,1,2,tropical fruit,7.803532318,15.607064636
3804,2014-12-27,1,2,tropical fruit,7.803532318,15.607064636
3757,2014-12-18,1,3,tropical fruit,7.803532318,23.410596954
4067,2014-04-29,1,1,tropical fruit,7.803532318,7.803532318
4557,2014-01-11,1,3,tropical fruit,7.803532318,23.410596954
2880,2014-12-04,1,3,tropical fruit,7.803532318,23.410596954
3349,2014-07-09,1,2,tropical fruit,7.803532318,15.607064636
1440,2014-01-06,1,3,tropical fruit,7.803532318,23.410596954
3186,2014-07-24,1,3,tropical fruit,7.803532318,23.410596954
1269,2014-04-24,1,1,tropical fruit,7.803532318,7.803532318
4512,2014-06-13,1,2,tropical fruit,7.803532318,15.607064636
3546,2014-10-12,1,3,tropical fruit,7.803532318,23.410596954
2015,2014-08-04,1,1,tropical fruit,7.803532318,7.803532318
1961,2014-01-16,1,2,tropical fruit,7.803532318,15.607064636
4972,2014-12-13,1,3,tropical fruit,7.803532318,23.410596954
2608,2014-05-02,1,1,tropical fruit,7.803532318,7.803532318
4432,2014-09-04,1,3,tropical fruit,7.803532318,23.410596954
4722,2014-07-08,1,3,tropical fruit,7.803532318,23.410596954
1480,2014-02-04,1,1,tropical fruit,7.803532318,7.803532318
4669,2014-04-13,1,2,tropical fruit,7.803532318,15.607064636
4013,2014-07-21,1,1,tropical fruit,7.803532318,7.803532318
3965,2014-12-30,1,3,tropical fruit,7.803532318,23.410596954
3731,2014-05-29,1,1,tropical fruit,7.803532318,7.803532318
1922,2014-01-01,1,1,tropical fruit,7.803532318,7.803532318
4155,2014-03-15,1,1,tropical fruit,7.803532318,7.803532318
3843,2014-09-06,1,2,tropical fruit,7.803532318,15.607064636
2991,2014-04-30,1,3,tropical fruit,7.803532318,23.410596954
4461,2014-03-30,1,1,tropical fruit,7.803532318,7.803532318
2357,2014-08-15,1,3,tropical fruit,7.803532318,23.410596954
3682,2014-09-14,1,1,tropical fruit,7.803532318,7.803532318
3522,2014-03-23,1,3,tropical fruit,7.803532318,23.410596954
2593,2014-10-13,1,2,tropical fruit,7.803532318,15.607064636
2660,2014-09-11,1,3,tropical fruit,7.803532318,23.410596954
2444,2014-06-19,1,3,tropical fruit,7.803532318,23.410596954
2047,2014-01-05,1,3,tropical fruit,7.803532318,23.410596954
1564,2014-10-30,1,1,tropical fruit,7.803532318,7.803532318
1725,2014-10-27,1,3,tropical fruit,7.803532318,23.410596954
3211,2014-12-16,1,1,tropical fruit,7.803532318,7.803532318
4993,2014-08-19,1,2,tropical fruit,7.803532318,15.607064636
1176,2014-05-09,1,1,tropical fruit,7.803532318,7.803532318
1933,2014-10-21,1,2,tropical fruit,7.803532318,15.607064636
3005,2014-07-10,1,1,tropical fruit,7.803532318,7.803532318
4165,2014-01-12,1,1,tropical fruit,7.803532318,7.803532318
4028,2014-04-29,1,1,tropical fruit,7.803532318,7.803532318
2855,2014-05-25,1,2,tropical fruit,7.803532318,15.607064636
1470,2014-06-11,1,3,tropical fruit,7.803532318,23.410596954
1835,2014-10-09,1,3,tropical fruit,7.803532318,23.410596954
4812,2014-01-22,1,2,tropical fruit,7.803532318,15.607064636
3976,2014-08-05,1,3,tropical fruit,7.803532318,23.410596954
1805,2014-05-02,1,1,tropical fruit,7.803532318,7.803532318
1157,2014-10-04,1,2,tropical fruit,7.803532318,15.607064636
1811,2014-11-13,1,2,tropical fruit,7.803532318,15.607064636
1791,2014-02-02,1,1,tropical fruit,7.803532318,7.803532318
4624,2014-06-12,1,2,tropical fruit,7.803532318,15.607064636
1694,2014-10-01,1,2,tropical fruit,7.803532318,15.607064636
2736,2014-05-13,1,3,tropical fruit,7.803532318,23.410596954
1285,2014-05-29,1,3,tropical fruit,7.803532318,23.410596954
3299,2014-12-15,1,1,tropical fruit,7.803532318,7.803532318
3231,2014-03-22,1,2,tropical fruit,7.803532318,15.607064636
1522,2014-06-16,1,3,tropical fruit,7.803532318,23.410596954
3889,2014-11-22,1,1,tropical fruit,7.803532318,7.803532318
4756,2014-12-10,1,1,tropical fruit,7.803532318,7.803532318
4356,2014-01-09,1,2,tropical fruit,7.803532318,15.607064636
1938,2014-03-13,1,2,tropical fruit,7.803532318,15.607064636
2659,2014-07-28,1,3,tropical fruit,7.803532318,23.410596954
4055,2014-03-25,1,3,tropical fruit,7.803532318,23.410596954
2853,2014-11-17,1,2,tropical fruit,7.803532318,15.607064636
3496,2014-03-26,1,1,tropical fruit,7.803532318,7.803532318
2813,2014-02-17,1,3,tropical fruit,7.803532318,23.410596954
4074,2014-03-11,1,3,tropical fruit,7.803532318,23.410596954
4231,2014-02-04,1,3,tropical fruit,7.803532318,23.410596954
2019,2014-12-06,1,1,tropical fruit,7.803532318,7.803532318
3642,2014-04-15,1,2,tropical fruit,7.803532318,15.607064636
3820,2014-05-10,1,2,tropical fruit,7.803532318,15.607064636
1761,2014-07-26,1,2,tropical fruit,7.803532318,15.607064636
2164,2014-10-27,1,2,tropical fruit,7.803532318,15.607064636
4112,2014-04-22,1,2,tropical fruit,7.803532318,15.607064636
1722,2014-08-28,1,3,tropical fruit,7.803532318,23.410596954
4211,2014-09-16,1,3,tropical fruit,7.803532318,23.410596954
1504,2014-12-29,1,2,tropical fruit,7.803532318,15.607064636
1911,2014-03-10,1,3,tropical fruit,7.803532318,23.410596954
3931,2014-10-09,1,3,tropical fruit,7.803532318,23.410596954
4388,2014-02-18,1,2,tropical fruit,7.803532318,15.607064636
1799,2014-12-16,1,2,tropical fruit,7.803532318,15.607064636
2860,2014-01-11,1,3,tropical fruit,7.803532318,23.410596954
3832,2014-03-23,1,3,tropical fruit,7.803532318,23.410596954
4149,2014-02-11,1,3,tropical fruit,7.803532318,23.410596954
3477,2014-07-17,1,2,tropical fruit,7.803532318,15.607064636
3142,2014-02-12,1,1,tropical fruit,7.803532318,7.803532318
2270,2014-12-18,1,2,tropical fruit,7.803532318,15.607064636
2261,2014-01-21,1,2,tropical fruit,7.803532318,15.607064636
2662,2014-12-05,1,2,tropical fruit,7.803532318,15.607064636
3204,2014-05-29,1,3,tropical fruit,7.803532318,23.410596954
4898,2014-04-03,1,1,tropical fruit,7.803532318,7.803532318
3721,2014-12-10,1,3,tropical fruit,7.803532318,23.410596954
4802,2014-08-10,1,2,tropical fruit,7.803532318,15.607064636
4060,2014-10-11,1,1,tropical fruit,7.803532318,7.803532318
2934,2014-10-30,1,2,tropical fruit,7.803532318,15.607064636
2983,2014-02-28,1,3,tropical fruit,7.803532318,23.410596954
1178,2014-06-15,1,3,tropical fruit,7.803532318,23.410596954
1852,2014-01-04,1,3,tropical fruit,7.803532318,23.410596954
4403,2014-06-24,1,1,tropical fruit,7.803532318,7.803532318
4042,2014-07-15,1,1,tropical fruit,7.803532318,7.803532318
4106,2014-07-25,1,2,tropical fruit,7.803532318,15.607064636
1859,2014-11-05,1,3,tropical fruit,7.803532318,23.410596954
3909,2014-09-16,1,3,tropical fruit,7.803532318,23.410596954
3083,2014-06-09,1,3,tropical fruit,7.803532318,23.410596954
1041,2014-06-29,1,1,tropical fruit,7.803532318,7.803532318
1328,2014-08-14,1,2,tropical fruit,7.803532318,15.607064636
3654,2014-06-17,1,1,tropical fruit,7.803532318,7.803532318
3285,2014-10-21,1,3,tropical fruit,7.803532318,23.410596954
3761,2014-02-12,1,2,tropical fruit,7.803532318,15.607064636
2017,2014-11-12,1,1,tropical fruit,7.803532318,7.803532318
4772,2014-12-19,1,3,tropical fruit,7.803532318,23.410596954
3879,2014-10-14,1,2,tropical fruit,7.803532318,15.607064636
2369,2014-07-23,1,1,tropical fruit,7.803532318,7.803532318
4804,2014-08-10,1,1,tropical fruit,7.803532318,7.803532318
4086,2014-10-17,1,3,tropical fruit,7.803532318,23.410596954
3225,2014-07-23,1,3,tropical fruit,7.803532318,23.410596954
2481,2014-08-07,1,3,tropical fruit,7.803532318,23.410596954
3465,2014-09-30,1,1,tropical fruit,7.803532318,7.803532318
1013,2014-03-26,1,3,tropical fruit,7.803532318,23.410596954
2595,2014-08-18,1,1,tropical fruit,7.803532318,7.803532318
1248,2014-08-14,1,3,tropical fruit,7.803532318,23.410596954
3918,2014-12-06,1,1,tropical fruit,7.803532318,7.803532318
3082,2014-09-07,1,3,tropical fruit,7.803532318,23.410596954
3330,2014-08-19,1,2,tropical fruit,7.803532318,15.607064636
1189,2014-02-23,1,2,tropical fruit,7.803532318,15.607064636
4353,2014-07-12,1,3,tropical fruit,7.803532318,23.410596954
2820,2014-11-24,1,3,tropical fruit,7.803532318,23.410596954
4561,2014-09-04,1,1,tropical fruit,7.803532318,7.803532318
1065,2014-11-05,1,3,tropical fruit,7.803532318,23.410596954
2273,2014-08-14,1,3,tropical fruit,7.803532318,23.410596954
3961,2014-12-18,1,1,tropical fruit,7.803532318,7.803532318
2438,2014-05-25,1,3,tropical fruit,7.803532318,23.410596954
2764,2014-03-30,1,2,tropical fruit,7.803532318,15.607064636
1613,2014-01-17,1,3,tropical fruit,7.803532318,23.410596954
2018,2014-02-05,1,1,tropical fruit,7.803532318,7.803532318
3763,2014-07-15,1,3,tropical fruit,7.803532318,23.410596954
1740,2014-07-26,1,2,tropical fruit,7.803532318,15.607064636
3548,2014-03-13,1,3,tropical fruit,7.803532318,23.410596954
4210,2014-03-17,1,3,tropical fruit,7.803532318,23.410596954
3430,2014-08-12,1,2,tropical fruit,7.803532318,15.607064636
1206,2014-02-03,1,2,tropical fruit,7.803532318,15.607064636
2629,2014-07-09,1,2,tropical fruit,7.803532318,15.607064636
3582,2014-06-16,1,3,tropical fruit,7.803532318,23.410596954
1443,2014-08-25,1,1,tropical fruit,7.803532318,7.803532318
3831,2014-03-29,1,3,tropical fruit,7.803532318,23.410596954
1264,2014-12-11,1,1,tropical fruit,7.803532318,7.803532318
3018,2014-11-17,1,2,tropical fruit,7.803532318,15.607064636
2004,2014-05-09,1,2,tropical fruit,7.803532318,15.607064636
2612,2014-05-30,1,2,tropical fruit,7.803532318,15.607064636
3145,2014-08-15,1,2,tropical fruit,7.803532318,15.607064636
1745,2014-03-22,1,1,tropical fruit,7.803532318,7.803532318
3255,2014-11-20,1,2,tropical fruit,7.803532318,15.607064636
4592,2014-03-28,1,3,tropical fruit,7.803532318,23.410596954
4246,2014-06-28,1,2,tropical fruit,7.803532318,15.607064636
2870,2014-12-14,1,2,tropical fruit,7.803532318,15.607064636
1991,2014-03-12,1,2,tropical fruit,7.803532318,15.607064636
2663,2014-11-15,1,2,tropical fruit,7.803532318,15.607064636
4076,2014-04-07,1,1,tropical fruit,7.803532318,7.803532318
3473,2014-08-02,1,1,tropical fruit,7.803532318,7.803532318
1781,2014-01-24,1,2,tropical fruit,7.803532318,15.607064636
1471,2014-08-21,1,1,tropical fruit,7.803532318,7.803532318
4403,2014-04-30,1,1,tropical fruit,7.803532318,7.803532318
2432,2014-01-19,1,3,tropical fruit,7.803532318,23.410596954
4470,2014-06-13,1,1,tropical fruit,7.803532318,7.803532318
3125,2014-10-05,1,3,tropical fruit,7.803532318,23.410596954
2147,2014-04-24,1,2,tropical fruit,7.803532318,15.607064636
1871,2014-12-14,1,2,tropical fruit,7.803532318,15.607064636
4338,2014-04-14,1,1,tropical fruit,7.803532318,7.803532318
1246,2014-06-13,1,1,tropical fruit,7.803532318,7.803532318
2305,2014-10-18,1,3,tropical fruit,7.803532318,23.410596954
4534,2014-08-28,1,3,tropical fruit,7.803532318,23.410596954
1312,2014-09-07,1,2,tropical fruit,7.803532318,15.607064636
3119,2014-07-02,1,3,tropical fruit,7.803532318,23.410596954
3219,2014-09-01,1,3,tropical fruit,7.803532318,23.410596954
3619,2014-08-24,1,2,tropical fruit,7.803532318,15.607064636
4856,2014-07-08,1,2,tropical fruit,7.803532318,15.607064636
2724,2014-04-23,1,1,tropical fruit,7.803532318,7.803532318
4415,2014-03-06,1,2,tropical fruit,7.803532318,15.607064636
3258,2014-06-15,1,3,tropical fruit,7.803532318,23.410596954
1120,2014-08-21,1,1,tropical fruit,7.803532318,7.803532318
2284,2014-01-06,1,3,tropical fruit,7.803532318,23.410596954
4358,2014-08-11,1,2,tropical fruit,7.803532318,15.607064636
4491,2014-09-18,1,2,tropical fruit,7.803532318,15.607064636
4056,2014-05-10,1,3,tropical fruit,7.803532318,23.410596954
4583,2014-06-06,1,1,tropical fruit,7.803532318,7.803532318
2148,2014-11-20,1,2,tropical fruit,7.803532318,15.607064636
2974,2014-05-24,1,2,tropical fruit,7.803532318,15.607064636
1964,2014-03-23,1,1,tropical fruit,7.803532318,7.803532318
4329,2014-10-23,1,3,tropical fruit,7.803532318,23.410596954
4505,2014-01-18,1,2,tropical fruit,7.803532318,15.607064636
4694,2014-06-01,1,3,tropical fruit,7.803532318,23.410596954
1566,2014-01-30,1,2,tropical fruit,7.803532318,15.607064636
2169,2014-06-25,1,2,tropical fruit,7.803532318,15.607064636
1999,2014-05-31,1,1,tropical fruit,7.803532318,7.803532318
1580,2014-02-24,1,1,tropical fruit,7.803532318,7.803532318
4930,2014-08-13,1,2,tropical fruit,7.803532318,15.607064636
2045,2014-04-02,1,3,tropical fruit,7.803532318,23.410596954
3743,2014-10-16,1,2,tropical fruit,7.803532318,15.607064636
2903,2014-05-08,1,1,tropical fruit,7.803532318,7.803532318
3435,2014-07-30,1,1,tropical fruit,7.803532318,7.803532318
2320,2014-04-22,1,3,tropical fruit,7.803532318,23.410596954
3685,2014-07-20,1,3,tropical fruit,7.803532318,23.410596954
2306,2014-02-26,1,1,tropical fruit,7.803532318,7.803532318
1362,2014-01-03,1,3,tropical fruit,7.803532318,23.410596954
1746,2014-10-23,1,1,tropical fruit,7.803532318,7.803532318
2166,2014-05-04,1,2,tropical fruit,7.803532318,15.607064636
4508,2014-11-29,1,1,tropical fruit,7.803532318,7.803532318
2129,2014-09-05,1,3,tropical fruit,7.803532318,23.410596954
2550,2014-07-12,1,3,tropical fruit,7.803532318,23.410596954
3639,2014-01-20,1,2,tropical fruit,7.803532318,15.607064636
2470,2014-05-01,1,2,tropical fruit,7.803532318,15.607064636
4764,2014-08-28,1,1,tropical fruit,7.803532318,7.803532318
4800,2014-10-27,1,1,tropical fruit,7.803532318,7.803532318
3957,2014-07-20,1,1,tropical fruit,7.803532318,7.803532318
3613,2014-10-20,1,2,tropical fruit,7.803532318,15.607064636
2159,2014-10-08,1,2,tropical fruit,7.803532318,15.607064636
1351,2014-01-15,1,3,tropical fruit,7.803532318,23.410596954
1359,2014-05-29,1,3,tropical fruit,7.803532318,23.410596954
4045,2014-07-30,1,3,tropical fruit,7.803532318,23.410596954
1065,2014-01-14,1,3,tropical fruit,7.803532318,23.410596954
1451,2014-08-28,1,3,tropical fruit,7.803532318,23.410596954
2098,2014-08-02,1,1,tropical fruit,7.803532318,7.803532318
3930,2014-05-31,1,3,tropical fruit,7.803532318,23.410596954
3765,2014-04-01,1,3,tropical fruit,7.803532318,23.410596954
4854,2014-01-12,1,2,tropical fruit,7.803532318,15.607064636
1932,2014-07-06,1,3,tropical fruit,7.803532318,23.410596954
3507,2014-07-20,1,2,tropical fruit,7.803532318,15.607064636
2042,2014-04-17,1,3,tropical fruit,7.803532318,23.410596954
1153,2014-03-28,1,1,tropical fruit,7.803532318,7.803532318
1037,2014-02-24,1,3,tropical fruit,7.803532318,23.410596954
4747,2014-05-01,1,3,tropical fruit,7.803532318,23.410596954
1479,2014-04-24,1,1,tropical fruit,7.803532318,7.803532318
2151,2014-04-11,1,3,tropical fruit,7.803532318,23.410596954
3194,2014-02-02,1,3,tropical fruit,7.803532318,23.410596954
2093,2014-05-03,1,2,tropical fruit,7.803532318,15.607064636
3248,2014-10-16,1,3,tropical fruit,7.803532318,23.410596954
2057,2014-04-16,1,2,tropical fruit,7.803532318,15.607064636
2939,2014-10-22,1,1,tropical fruit,7.803532318,7.803532318
2111,2014-12-07,1,1,tropical fruit,7.803532318,7.803532318
1139,2014-01-15,1,1,tropical fruit,7.803532318,7.803532318
1869,2014-03-15,1,2,tropical fruit,7.803532318,15.607064636
4749,2014-10-30,1,2,tropical fruit,7.803532318,15.607064636
4566,2014-09-16,1,2,tropical fruit,7.803532318,15.607064636
2059,2014-02-17,1,2,tropical fruit,7.803532318,15.607064636
1212,2014-06-03,1,2,tropical fruit,7.803532318,15.607064636
4008,2014-12-18,1,3,tropical fruit,7.803532318,23.410596954
1034,2014-05-13,1,1,tropical fruit,7.803532318,7.803532318
2743,2014-02-26,1,2,tropical fruit,7.803532318,15.607064636
3033,2014-09-18,1,3,tropical fruit,7.803532318,23.410596954
3717,2014-08-25,1,2,tropical fruit,7.803532318,15.607064636
1778,2014-11-26,1,2,tropical fruit,7.803532318,15.607064636
2231,2014-03-27,1,2,tropical fruit,7.803532318,15.607064636
2886,2014-12-12,1,3,tropical fruit,7.803532318,23.410596954
3604,2014-08-07,1,3,tropical fruit,7.803532318,23.410596954
4298,2014-10-20,1,2,tropical fruit,7.803532318,15.607064636
2388,2014-05-09,1,2,tropical fruit,7.803532318,15.607064636
3024,2014-12-23,1,2,tropical fruit,7.803532318,15.607064636
4316,2014-01-02,1,1,tropical fruit,7.803532318,7.803532318
4319,2014-05-29,1,1,tropical fruit,7.803532318,7.803532318
3060,2014-07-31,1,3,tropical fruit,7.803532318,23.410596954
3344,2014-05-02,1,1,tropical fruit,7.803532318,7.803532318
1938,2014-08-21,1,1,tropical fruit,7.803532318,7.803532318
3781,2014-07-06,1,3,tropical fruit,7.803532318,23.410596954
2133,2014-04-27,1,3,tropical fruit,7.803532318,23.410596954
2133,2014-11-08,1,2,tropical fruit,7.803532318,15.607064636
4705,2014-10-20,1,2,tropical fruit,7.803532318,15.607064636
3525,2014-07-09,1,3,tropical fruit,7.803532318,23.410596954
2602,2014-04-18,1,2,tropical fruit,7.803532318,15.607064636
1098,2014-07-19,1,2,tropical fruit,7.803532318,15.607064636
2142,2014-10-25,1,2,tropical fruit,7.803532318,15.607064636
3083,2014-03-29,1,3,tropical fruit,7.803532318,23.410596954
1315,2014-12-11,1,3,tropical fruit,7.803532318,23.410596954
3425,2014-12-15,1,2,tropical fruit,7.803532318,15.607064636
4305,2014-09-02,1,3,tropical fruit,7.803532318,23.410596954
3821,2014-12-14,1,3,tropical fruit,7.803532318,23.410596954
1921,2014-08-17,1,1,tropical fruit,7.803532318,7.803532318
1544,2014-03-18,1,3,tropical fruit,7.803532318,23.410596954
2276,2014-11-29,1,3,tropical fruit,7.803532318,23.410596954
3491,2014-06-19,1,1,tropical fruit,7.803532318,7.803532318
2964,2014-09-22,1,3,tropical fruit,7.803532318,23.410596954
4908,2014-05-08,1,2,tropical fruit,7.803532318,15.607064636
2982,2014-10-22,1,3,tropical fruit,7.803532318,23.410596954
1352,2014-03-03,1,3,tropical fruit,7.803532318,23.410596954
2590,2014-08-27,1,2,tropical fruit,7.803532318,15.607064636
1057,2014-06-08,1,1,tropical fruit,7.803532318,7.803532318
4434,2014-11-29,1,3,tropical fruit,7.803532318,23.410596954
1736,2014-09-10,1,1,tropical fruit,7.803532318,7.803532318
1661,2014-08-29,1,3,tropical fruit,7.803532318,23.410596954
4223,2014-03-20,1,1,tropical fruit,7.803532318,7.803532318
3916,2014-05-22,1,3,tropical fruit,7.803532318,23.410596954
1303,2014-10-28,1,1,tropical fruit,7.803532318,7.803532318
4720,2014-06-20,1,2,tropical fruit,7.803532318,15.607064636
1331,2014-04-06,1,2,tropical fruit,7.803532318,15.607064636
4589,2014-11-09,1,2,tropical fruit,7.803532318,15.607064636
2851,2014-11-14,1,1,tropical fruit,7.803532318,7.803532318
